frequency,unit,nuts2_code,year,gdp_value,status
A,MIO_EUR,RO42,2002,4685.59,
A,MIO_EUR,RO42,2003,5047.52,
A,MIO_EUR,RO42,2004,5982.96,
A,MIO_EUR,RO42,2005,7737.38,
A,MIO_EUR,RO42,2006,9799.43,
A,MIO_EUR,RO42,2007,12620.13,
A,MIO_EUR,RO42,2008,14510.29,
A,MIO_EUR,RO42,2009,12391.56,
A,MIO_EUR,RO42,2010,13048.87,
A,MIO_EUR,RO42,2011,13599.04,
A,MIO_EUR,RO42,2012,13763.72,
A,MIO_EUR,RO42,2013,13530.94,
A,MIO_EUR,RO42,2014,13969.42,
A,MIO_EUR,RO42,2015,15322.2,
A,MIO_EUR,RO42,2016,16297.99,
A,MIO_EUR,RO42,2017,17629.36,
A,MIO_EUR,RO42,2018,19211.16,
A,MIO_EUR,RO42,2019,20975.21,
A,MIO_EUR,RO42,2020,20205.21,
A,MIO_EUR,RO42,2021,21803.33,
A,MIO_EUR,RO42,2022,24717.79,
A,MIO_EUR,RO42,2023,28918.4,
A,MIO_EUR,RO42,2024,31584.83,p
A,MIO_EUR,ROZZ,2000,53.64,
A,MIO_EUR,ROZZ,2001,42.09,
A,MIO_EUR,ROZZ,2002,40.86,
A,MIO_EUR,ROZZ,2003,40.92,
A,MIO_EUR,ROZZ,2004,41.61,
A,MIO_EUR,ROZZ,2005,56.18,
A,MIO_EUR,ROZZ,2006,62.87,
A,MIO_EUR,ROZZ,2007,111.55,
A,MIO_EUR,ROZZ,2008,121.99,
A,MIO_EUR,ROZZ,2009,102.34,
A,MIO_EUR,ROZZ,2010,153.83,
A,MIO_EUR,ROZZ,2011,118.36,
A,MIO_EUR,ROZZ,2012,107.12,
A,MIO_EUR,ROZZ,2013,116.26,
A,MIO_EUR,ROZZ,2014,105.99,
A,MIO_EUR,ROZZ,2015,127.86,
A,MIO_EUR,ROZZ,2016,118.4,
A,MIO_EUR,ROZZ,2017,149.28,
A,MIO_EUR,ROZZ,2018,159.12,
A,MIO_EUR,ROZZ,2019,156.97,
A,MIO_EUR,ROZZ,2020,155.01,
A,MIO_EUR,ROZZ,2021,141.19,
A,MIO_EUR,ROZZ,2022,185.22,
A,MIO_EUR,ROZZ,2023,180.04,
A,MIO_EUR,ROZZ,2024,210.22,p
A,MIO_EUR,RS11,2000,7932.01,
A,MIO_EUR,RS11,2001,4380.66,
A,MIO_EUR,RS11,2002,6307.31,
A,MIO_EUR,RS11,2003,7375.47,
A,MIO_EUR,RS11,2004,8275.93,
A,MIO_EUR,RS11,2005,8836.36,
A,MIO_EUR,RS11,2006,10622.4,
A,MIO_EUR,RS11,2007,13652.22,
A,MIO_EUR,RS11,2008,15717.02,
A,MIO_EUR,RS11,2009,14327.28,
A,MIO_EUR,RS11,2010,13921.88,
A,MIO_EUR,RS11,2011,15127.05,
A,MIO_EUR,RS11,2012,14518.87,
A,MIO_EUR,RS11,2013,15799.15,
A,MIO_EUR,RS11,2014,14969.26,
A,MIO_EUR,RS11,2015,15454.57,
A,MIO_EUR,RS11,2016,15984.92,
A,MIO_EUR,RS11,2017,17188.9,
A,MIO_EUR,RS11,2018,19245.99,
A,MIO_EUR,RS11,2019,21059.62,
A,MIO_EUR,RS11,2020,21468.53,
A,MIO_EUR,RS11,2021,23379.42,
A,MIO_EUR,RS11,2022,25637.62,
A,MIO_EUR,RS11,2023,32418.65,p
A,MIO_EUR,RS11,2024,35947.77,p
A,MIO_EUR,RS12,2000,9943.56,
A,MIO_EUR,RS12,2001,4953.5,
A,MIO_EUR,RS12,2002,5601.58,
A,MIO_EUR,RS12,2003,5700.71,
A,MIO_EUR,RS12,2004,5796.94,
A,MIO_EUR,RS12,2005,6127.04,
A,MIO_EUR,RS12,2006,6909.91,
A,MIO_EUR,RS12,2007,8587.57,
A,MIO_EUR,RS12,2008,9546.2,
A,MIO_EUR,RS12,2009,8302.84,
A,MIO_EUR,RS12,2010,8151.26,
A,MIO_EUR,RS12,2011,9539.92,
A,MIO_EUR,RS12,2012,9254.57,
A,MIO_EUR,RS12,2013,10047.48,
A,MIO_EUR,RS12,2014,9862.82,
A,MIO_EUR,RS12,2015,9623.71,
A,MIO_EUR,RS12,2016,9902.16,
A,MIO_EUR,RS12,2017,10517.91,
A,MIO_EUR,RS12,2018,11236.7,
A,MIO_EUR,RS12,2019,11938.06,
A,MIO_EUR,RS12,2020,12172.71,
A,MIO_EUR,RS12,2021,13967.76,
A,MIO_EUR,RS12,2022,16489.36,
A,MIO_EUR,RS12,2023,18645.07,p
A,MIO_EUR,RS12,2024,20084.8,p
A,MIO_EUR,RS21,2000,6572.85,
A,MIO_EUR,RS21,2001,3158.57,
A,MIO_EUR,RS21,2002,3764.1,
A,MIO_EUR,RS21,2003,4172.42,
A,MIO_EUR,RS21,2004,4037.68,
A,MIO_EUR,RS21,2005,4280.31,
A,MIO_EUR,RS21,2006,4880.99,
A,MIO_EUR,RS21,2007,6015.19,
A,MIO_EUR,RS21,2008,6688.27,
A,MIO_EUR,RS21,2009,6319.08,
A,MIO_EUR,RS21,2010,6039.06,
A,MIO_EUR,RS21,2011,6824.84,
A,MIO_EUR,RS21,2012,6376.27,
A,MIO_EUR,RS21,2013,6851.76,
A,MIO_EUR,RS21,2014,7048.32,
A,MIO_EUR,RS21,2015,7060.62,
A,MIO_EUR,RS21,2016,7095.02,
A,MIO_EUR,RS21,2017,7497.93,
A,MIO_EUR,RS21,2018,7924.01,
A,MIO_EUR,RS21,2019,8440.87,
A,MIO_EUR,RS21,2020,8527.15,
A,MIO_EUR,RS21,2021,9959.68,
A,MIO_EUR,RS21,2022,11546.14,
A,MIO_EUR,RS21,2023,12794.13,p
A,MIO_EUR,RS21,2024,14461.81,p
A,MIO_EUR,RS22,2000,5906.82,
A,MIO_EUR,RS22,2001,2802.04,
A,MIO_EUR,RS22,2002,3339.19,
A,MIO_EUR,RS22,2003,3600.84,
A,MIO_EUR,RS22,2004,3435.21,
A,MIO_EUR,RS22,2005,3520.03,
A,MIO_EUR,RS22,2006,4153.75,
A,MIO_EUR,RS22,2007,4537.51,
A,MIO_EUR,RS22,2008,5124.84,
A,MIO_EUR,RS22,2009,4806.19,
A,MIO_EUR,RS22,2010,4708.58,
A,MIO_EUR,RS22,2011,5352.05,
A,MIO_EUR,RS22,2012,4901.21,
A,MIO_EUR,RS22,2013,5257.25,
A,MIO_EUR,RS22,2014,5111.71,
A,MIO_EUR,RS22,2015,5055.64,
A,MIO_EUR,RS22,2016,5158.3,
A,MIO_EUR,RS22,2017,5598.24,
A,MIO_EUR,RS22,2018,6281.29,
A,MIO_EUR,RS22,2019,6643.77,
A,MIO_EUR,RS22,2020,6834.42,
A,MIO_EUR,RS22,2021,8601.29,
A,MIO_EUR,RS22,2022,9815.74,
A,MIO_EUR,RS22,2023,11322.16,p
A,MIO_EUR,RS22,2024,12734.85,p
A,MIO_EUR,RSZZ,2000,14.7,
A,MIO_EUR,RSZZ,2001,8.6,
A,MIO_EUR,RSZZ,2002,12.75,
A,MIO_EUR,RSZZ,2003,14.76,
A,MIO_EUR,RSZZ,2004,14.37,
A,MIO_EUR,RSZZ,2005,13.42,
A,MIO_EUR,RSZZ,2006,15.08,
A,MIO_EUR,RSZZ,2007,20.56,
A,MIO_EUR,RSZZ,2008,22.71,
A,MIO_EUR,RSZZ,2009,20.62,
A,MIO_EUR,RSZZ,2010,20.36,
A,MIO_EUR,RSZZ,2011,21.37,
A,MIO_EUR,RSZZ,2012,23.44,
A,MIO_EUR,RSZZ,2013,22.57,
A,MIO_EUR,RSZZ,2014,21.91,
A,MIO_EUR,RSZZ,2015,25.09,
A,MIO_EUR,RSZZ,2016,24.34,
A,MIO_EUR,RSZZ,2017,25.39,
A,MIO_EUR,RSZZ,2018,22.6,
A,MIO_EUR,RSZZ,2019,22.21,
A,MIO_EUR,RSZZ,2020,21.36,
A,MIO_EUR,RSZZ,2021,23.13,
A,MIO_EUR,RSZZ,2022,23.96,
A,MIO_EUR,RSZZ,2023,25.21,p
A,MIO_EUR,RSZZ,2024,28.65,p
A,MIO_EUR,SE11,2000,82524.99,
A,MIO_EUR,SE11,2001,77592.59,
A,MIO_EUR,SE11,2002,81700.54,
A,MIO_EUR,SE11,2003,84503.71,
A,MIO_EUR,SE11,2004,90015.88,
A,MIO_EUR,SE11,2005,92469.37,
A,MIO_EUR,SE11,2006,97433.72,
A,MIO_EUR,SE11,2007,105246.73,
A,MIO_EUR,SE11,2008,103912.44,
A,MIO_EUR,SE11,2009,97378.26,
A,MIO_EUR,SE11,2010,112170.0,
A,MIO_EUR,SE11,2011,125101.64,
A,MIO_EUR,SE11,2012,131555.36,
A,MIO_EUR,SE11,2013,136097.49,
A,MIO_EUR,SE11,2014,136912.48,
A,MIO_EUR,SE11,2015,143479.32,
A,MIO_EUR,SE11,2016,146144.81,
A,MIO_EUR,SE11,2017,146749.1,
A,MIO_EUR,SE11,2018,145712.48,
A,MIO_EUR,SE11,2019,150229.78,
A,MIO_EUR,SE11,2020,152805.46,
A,MIO_EUR,SE11,2021,169083.37,
A,MIO_EUR,SE11,2022,171985.43,
A,MIO_EUR,SE11,2023,169125.42,
A,MIO_EUR,SE11,2024,179239.89,
A,MIO_EUR,SE12,2000,40966.72,
A,MIO_EUR,SE12,2001,39208.35,
A,MIO_EUR,SE12,2002,41499.81,
A,MIO_EUR,SE12,2003,43050.54,
A,MIO_EUR,SE12,2004,44690.33,
A,MIO_EUR,SE12,2005,45341.7,
A,MIO_EUR,SE12,2006,48608.63,
A,MIO_EUR,SE12,2007,51472.45,
A,MIO_EUR,SE12,2008,50518.24,
A,MIO_EUR,SE12,2009,44400.6,
A,MIO_EUR,SE12,2010,53457.48,
A,MIO_EUR,SE12,2011,58905.56,
A,MIO_EUR,SE12,2012,62091.92,
A,MIO_EUR,SE12,2013,63543.86,
A,MIO_EUR,SE12,2014,62122.99,
A,MIO_EUR,SE12,2015,64121.4,
A,MIO_EUR,SE12,2016,66621.22,
A,MIO_EUR,SE12,2017,69063.53,
A,MIO_EUR,SE12,2018,67455.2,
A,MIO_EUR,SE12,2019,67494.78,
A,MIO_EUR,SE12,2020,68580.66,
A,MIO_EUR,SE12,2021,76280.66,
A,MIO_EUR,SE12,2022,78795.01,
A,MIO_EUR,SE12,2023,77404.49,
A,MIO_EUR,SE12,2024,81292.69,
A,MIO_EUR,SE21,2000,22571.9,
A,MIO_EUR,SE21,2001,21246.64,
A,MIO_EUR,SE21,2002,22372.65,
A,MIO_EUR,SE21,2003,23339.67,
A,MIO_EUR,SE21,2004,24349.13,
A,MIO_EUR,SE21,2005,24021.06,
A,MIO_EUR,SE21,2006,26070.47,
A,MIO_EUR,SE21,2007,27545.4,
A,MIO_EUR,SE21,2008,27369.75,
A,MIO_EUR,SE21,2009,22692.23,
A,MIO_EUR,SE21,2010,27362.74,
A,MIO_EUR,SE21,2011,30325.29,
A,MIO_EUR,SE21,2012,31206.0,
A,MIO_EUR,SE21,2013,32026.28,
A,MIO_EUR,SE21,2014,31539.31,
A,MIO_EUR,SE21,2015,32494.43,
A,MIO_EUR,SE21,2016,33942.3,
A,MIO_EUR,SE21,2017,35322.63,
A,MIO_EUR,SE21,2018,33890.82,
A,MIO_EUR,SE21,2019,33783.01,
A,MIO_EUR,SE21,2020,34046.03,
A,MIO_EUR,SE21,2021,38687.67,
A,MIO_EUR,SE21,2022,39342.45,
A,MIO_EUR,SE21,2023,38209.97,
A,MIO_EUR,SE21,2024,39023.86,
A,MIO_EUR,SE22,2000,37674.76,
A,MIO_EUR,SE22,2001,35385.08,
A,MIO_EUR,SE22,2002,37600.23,
A,MIO_EUR,SE22,2003,38787.38,
A,MIO_EUR,SE22,2004,40404.39,
A,MIO_EUR,SE22,2005,41191.38,
A,MIO_EUR,SE22,2006,43917.25,
A,MIO_EUR,SE22,2007,48631.42,
A,MIO_EUR,SE22,2008,45705.66,
A,MIO_EUR,SE22,2009,40359.18,
A,MIO_EUR,SE22,2010,47892.53,
A,MIO_EUR,SE22,2011,52010.39,
A,MIO_EUR,SE22,2012,54255.21,
A,MIO_EUR,SE22,2013,55995.74,
A,MIO_EUR,SE22,2014,55823.59,
A,MIO_EUR,SE22,2015,57434.72,
A,MIO_EUR,SE22,2016,57954.72,
A,MIO_EUR,SE22,2017,59999.38,
A,MIO_EUR,SE22,2018,59063.11,
A,MIO_EUR,SE22,2019,60420.53,
A,MIO_EUR,SE22,2020,62096.3,
A,MIO_EUR,SE22,2021,68320.74,
A,MIO_EUR,SE22,2022,69052.36,
A,MIO_EUR,SE22,2023,67668.46,
A,MIO_EUR,SE22,2024,72116.64,
A,MIO_EUR,SE23,2000,54268.15,
A,MIO_EUR,SE23,2001,52109.95,
A,MIO_EUR,SE23,2002,54123.21,
A,MIO_EUR,SE23,2003,57656.82,
A,MIO_EUR,SE23,2004,59036.17,
A,MIO_EUR,SE23,2005,60176.38,
A,MIO_EUR,SE23,2006,65235.16,
A,MIO_EUR,SE23,2007,68617.37,
A,MIO_EUR,SE23,2008,68683.6,
A,MIO_EUR,SE23,2009,59766.13,
A,MIO_EUR,SE23,2010,70845.34,
A,MIO_EUR,SE23,2011,78564.22,
A,MIO_EUR,SE23,2012,81483.5,
A,MIO_EUR,SE23,2013,84127.6,
A,MIO_EUR,SE23,2014,83266.35,
A,MIO_EUR,SE23,2015,88472.44,
A,MIO_EUR,SE23,2016,91287.12,
A,MIO_EUR,SE23,2017,93147.17,
A,MIO_EUR,SE23,2018,90473.83,
A,MIO_EUR,SE23,2019,91872.47,
A,MIO_EUR,SE23,2020,90764.67,
A,MIO_EUR,SE23,2021,101511.51,
A,MIO_EUR,SE23,2022,106161.04,
A,MIO_EUR,SE23,2023,106549.26,
A,MIO_EUR,SE23,2024,107554.85,
A,MIO_EUR,SE31,2000,22248.75,
A,MIO_EUR,SE31,2001,20596.9,
A,MIO_EUR,SE31,2002,21758.05,
A,MIO_EUR,SE31,2003,22740.29,
A,MIO_EUR,SE31,2004,23679.87,
A,MIO_EUR,SE31,2005,23935.01,
A,MIO_EUR,SE31,2006,25371.49,
A,MIO_EUR,SE31,2007,26153.17,
A,MIO_EUR,SE31,2008,25526.1,
A,MIO_EUR,SE31,2009,21942.07,
A,MIO_EUR,SE31,2010,26663.69,
A,MIO_EUR,SE31,2011,28900.2,
A,MIO_EUR,SE31,2012,30186.56,
A,MIO_EUR,SE31,2013,30741.83,
A,MIO_EUR,SE31,2014,30034.11,
A,MIO_EUR,SE31,2015,30362.12,
A,MIO_EUR,SE31,2016,31347.71,
A,MIO_EUR,SE31,2017,32092.52,
A,MIO_EUR,SE31,2018,31580.16,
A,MIO_EUR,SE31,2019,31904.89,
A,MIO_EUR,SE31,2020,31811.75,
A,MIO_EUR,SE31,2021,34906.47,
A,MIO_EUR,SE31,2022,35778.95,
A,MIO_EUR,SE31,2023,33426.12,
A,MIO_EUR,SE31,2024,34527.94,
A,MIO_EUR,SE32,2000,10705.72,
A,MIO_EUR,SE32,2001,10742.61,
A,MIO_EUR,SE32,2002,10772.84,
A,MIO_EUR,SE32,2003,10944.24,
A,MIO_EUR,SE32,2004,11473.79,
A,MIO_EUR,SE32,2005,11736.48,
A,MIO_EUR,SE32,2006,12198.29,
A,MIO_EUR,SE32,2007,12317.13,
A,MIO_EUR,SE32,2008,12469.27,
A,MIO_EUR,SE32,2009,11179.16,
A,MIO_EUR,SE32,2010,13692.19,
A,MIO_EUR,SE32,2011,14299.01,
A,MIO_EUR,SE32,2012,14673.17,
A,MIO_EUR,SE32,2013,14814.82,
A,MIO_EUR,SE32,2014,14447.68,
A,MIO_EUR,SE32,2015,14494.43,
A,MIO_EUR,SE32,2016,14653.16,
A,MIO_EUR,SE32,2017,15022.55,
A,MIO_EUR,SE32,2018,14659.72,
A,MIO_EUR,SE32,2019,14761.19,
A,MIO_EUR,SE32,2020,14556.7,
A,MIO_EUR,SE32,2021,16627.8,
A,MIO_EUR,SE32,2022,17406.33,
A,MIO_EUR,SE32,2023,16337.71,
A,MIO_EUR,SE32,2024,17686.19,
A,MIO_EUR,SE33,2000,14184.56,
A,MIO_EUR,SE33,2001,13683.64,
A,MIO_EUR,SE33,2002,14283.11,
A,MIO_EUR,SE33,2003,14961.38,
A,MIO_EUR,SE33,2004,15984.71,
A,MIO_EUR,SE33,2005,16388.16,
A,MIO_EUR,SE33,2006,17941.24,
A,MIO_EUR,SE33,2007,17989.43,
A,MIO_EUR,SE33,2008,18487.29,
A,MIO_EUR,SE33,2009,15223.15,
A,MIO_EUR,SE33,2010,20185.85,
A,MIO_EUR,SE33,2011,22057.19,
A,MIO_EUR,SE33,2012,22341.04,
A,MIO_EUR,SE33,2013,22345.2,
A,MIO_EUR,SE33,2014,21386.64,
A,MIO_EUR,SE33,2015,21375.97,
A,MIO_EUR,SE33,2016,21867.02,
A,MIO_EUR,SE33,2017,23339.3,
A,MIO_EUR,SE33,2018,22821.39,
A,MIO_EUR,SE33,2019,23637.31,
A,MIO_EUR,SE33,2020,23350.53,
A,MIO_EUR,SE33,2021,28438.42,
A,MIO_EUR,SE33,2022,28560.19,
A,MIO_EUR,SE33,2023,26350.69,
A,MIO_EUR,SE33,2024,27125.56,
A,MIO_EUR,SEZZ,2000,78.59,
A,MIO_EUR,SEZZ,2001,72.48,
A,MIO_EUR,SEZZ,2002,72.35,
A,MIO_EUR,SEZZ,2003,86.86,
A,MIO_EUR,SEZZ,2004,86.59,
A,MIO_EUR,SEZZ,2005,88.85,
A,MIO_EUR,SEZZ,2006,90.43,
A,MIO_EUR,SEZZ,2007,91.69,
A,MIO_EUR,SEZZ,2008,89.21,
A,MIO_EUR,SEZZ,2009,92.82,
A,MIO_EUR,SEZZ,2010,111.67,
A,MIO_EUR,SEZZ,2011,124.32,
A,MIO_EUR,SEZZ,2012,108.46,
A,MIO_EUR,SEZZ,2013,112.54,
A,MIO_EUR,SEZZ,2014,106.35,
A,MIO_EUR,SEZZ,2015,102.36,
A,MIO_EUR,SEZZ,2016,100.77,
A,MIO_EUR,SEZZ,2017,102.08,
A,MIO_EUR,SEZZ,2018,96.58,
A,MIO_EUR,SEZZ,2019,98.94,
A,MIO_EUR,SEZZ,2020,94.77,
A,MIO_EUR,SEZZ,2021,96.96,
A,MIO_EUR,SEZZ,2022,108.63,
A,MIO_EUR,SEZZ,2023,104.64,
A,MIO_EUR,SEZZ,2024,105.19,
A,MIO_EUR,SI03,2000,10102.96,
A,MIO_EUR,SI03,2001,10564.67,
A,MIO_EUR,SI03,2002,11348.83,
A,MIO_EUR,SI03,2003,11641.73,
A,MIO_EUR,SI03,2004,12320.3,
A,MIO_EUR,SI03,2005,12939.56,
A,MIO_EUR,SI03,2006,13886.15,
A,MIO_EUR,SI03,2007,15455.82,
A,MIO_EUR,SI03,2008,16660.68,
A,MIO_EUR,SI03,2009,15557.5,
A,MIO_EUR,SI03,2010,15646.18,
A,MIO_EUR,SI03,2011,16092.56,
A,MIO_EUR,SI03,2012,15697.58,
A,MIO_EUR,SI03,2013,15715.82,
A,MIO_EUR,SI03,2014,16220.61,
A,MIO_EUR,SI03,2015,16745.44,
A,MIO_EUR,SI03,2016,17304.91,
A,MIO_EUR,SI03,2017,18375.11,
A,MIO_EUR,SI03,2018,19504.13,
A,MIO_EUR,SI03,2019,20708.38,
A,MIO_EUR,SI03,2020,20051.99,
A,MIO_EUR,SI03,2021,22083.7,
A,MIO_EUR,SI03,2022,24169.94,
A,MIO_EUR,SI03,2023,26723.21,
A,MIO_EUR,SI03,2024,28173.48,
A,MIO_EUR,SI04,2000,11623.28,
A,MIO_EUR,SI04,2001,12453.43,
A,MIO_EUR,SI04,2002,13330.89,
A,MIO_EUR,SI04,2003,14363.0,
A,MIO_EUR,SI04,2004,15163.96,
A,MIO_EUR,SI04,2005,15974.85,
A,MIO_EUR,SI04,2006,17414.03,
A,MIO_EUR,SI04,2007,19481.09,
A,MIO_EUR,SI04,2008,21081.38,
A,MIO_EUR,SI04,2009,20272.85,
A,MIO_EUR,SI04,2010,20404.6,
A,MIO_EUR,SI04,2011,20689.66,
A,MIO_EUR,SI04,2012,20235.99,
A,MIO_EUR,SI04,2013,20325.45,
A,MIO_EUR,SI04,2014,21050.33,
A,MIO_EUR,SI04,2015,21748.45,
A,MIO_EUR,SI04,2016,22708.25,
A,MIO_EUR,SI04,2017,24250.37,
A,MIO_EUR,SI04,2018,25958.31,
A,MIO_EUR,SI04,2019,27448.08,
A,MIO_EUR,SI04,2020,26686.71,
A,MIO_EUR,SI04,2021,29948.7,
A,MIO_EUR,SI04,2022,32711.68,
A,MIO_EUR,SI04,2023,37326.8,
A,MIO_EUR,SI04,2024,39244.6,
A,MIO_EUR,SK01,2000,5790.74,
A,MIO_EUR,SK01,2001,6073.7,
A,MIO_EUR,SK01,2002,6894.72,
A,MIO_EUR,SK01,2003,7727.32,
A,MIO_EUR,SK01,2004,8927.83,
A,MIO_EUR,SK01,2005,10830.37,
A,MIO_EUR,SK01,2006,12186.92,
A,MIO_EUR,SK01,2007,15437.49,
A,MIO_EUR,SK01,2008,17858.83,
A,MIO_EUR,SK01,2009,18537.34,
A,MIO_EUR,SK01,2010,19800.59,
A,MIO_EUR,SK01,2011,20457.95,
A,MIO_EUR,SK01,2012,20679.93,
A,MIO_EUR,SK01,2013,21613.58,
A,MIO_EUR,SK01,2014,21784.7,
A,MIO_EUR,SK01,2015,23181.02,
A,MIO_EUR,SK01,2016,23838.59,
A,MIO_EUR,SK01,2017,24671.25,
A,MIO_EUR,SK01,2018,26068.86,
A,MIO_EUR,SK01,2019,26785.17,
A,MIO_EUR,SK01,2020,26665.05,
A,MIO_EUR,SK01,2021,29037.48,
A,MIO_EUR,SK01,2022,31154.93,
A,MIO_EUR,SK01,2023,34184.65,
A,MIO_EUR,SK01,2024,36496.5,e
A,MIO_EUR,SK02,2000,7207.92,
A,MIO_EUR,SK02,2001,7610.88,
A,MIO_EUR,SK02,2002,8257.5,
A,MIO_EUR,SK02,2003,9657.11,
A,MIO_EUR,SK02,2004,11322.27,
A,MIO_EUR,SK02,2005,12648.39,
A,MIO_EUR,SK02,2006,15521.29,
A,MIO_EUR,SK02,2007,18733.11,
A,MIO_EUR,SK02,2008,21478.34,
A,MIO_EUR,SK02,2009,20184.14,
A,MIO_EUR,SK02,2010,21474.54,
A,MIO_EUR,SK02,2011,22880.53,
A,MIO_EUR,SK02,2012,23584.81,
A,MIO_EUR,SK02,2013,23316.79,
A,MIO_EUR,SK02,2014,24016.26,
A,MIO_EUR,SK02,2015,24454.8,
A,MIO_EUR,SK02,2016,24918.26,
A,MIO_EUR,SK02,2017,25622.13,
A,MIO_EUR,SK02,2018,27081.7,
A,MIO_EUR,SK02,2019,29132.73,
A,MIO_EUR,SK02,2020,29128.26,
A,MIO_EUR,SK02,2021,30471.82,
A,MIO_EUR,SK02,2022,32679.69,
A,MIO_EUR,SK02,2023,38364.68,
A,MIO_EUR,SK02,2024,40573.24,e
A,MIO_EUR,SK03,2000,4564.39,
A,MIO_EUR,SK03,2001,4934.33,
A,MIO_EUR,SK03,2002,5453.95,
A,MIO_EUR,SK03,2003,6151.21,
A,MIO_EUR,SK03,2004,7010.39,
A,MIO_EUR,SK03,2005,7599.64,
A,MIO_EUR,SK03,2006,8763.8,
A,MIO_EUR,SK03,2007,11010.4,
A,MIO_EUR,SK03,2008,13259.34,
A,MIO_EUR,SK03,2009,12677.23,
A,MIO_EUR,SK03,2010,13863.8,
A,MIO_EUR,SK03,2011,13945.67,
A,MIO_EUR,SK03,2012,14452.49,
A,MIO_EUR,SK03,2013,14590.76,
A,MIO_EUR,SK03,2014,15024.59,
A,MIO_EUR,SK03,2015,15948.3,
A,MIO_EUR,SK03,2016,16037.4,
A,MIO_EUR,SK03,2017,16640.76,
A,MIO_EUR,SK03,2018,17753.28,
A,MIO_EUR,SK03,2019,18844.24,
A,MIO_EUR,SK03,2020,18428.91,
A,MIO_EUR,SK03,2021,20629.33,
A,MIO_EUR,SK03,2022,22495.06,
A,MIO_EUR,SK03,2023,24538.02,
A,MIO_EUR,SK03,2024,25827.95,e
A,MIO_EUR,SK04,2000,4805.52,
A,MIO_EUR,SK04,2001,5250.43,
A,MIO_EUR,SK04,2002,5694.11,
A,MIO_EUR,SK04,2003,6388.43,
A,MIO_EUR,SK04,2004,7362.92,
A,MIO_EUR,SK04,2005,8161.25,
A,MIO_EUR,SK04,2006,9119.96,
A,MIO_EUR,SK04,2007,11173.75,
A,MIO_EUR,SK04,2008,13468.92,
A,MIO_EUR,SK04,2009,12656.42,
A,MIO_EUR,SK04,2010,13587.79,
A,MIO_EUR,SK04,2011,14345.39,
A,MIO_EUR,SK04,2012,15010.37,
A,MIO_EUR,SK04,2013,15121.54,
A,MIO_EUR,SK04,2014,15736.75,
A,MIO_EUR,SK04,2015,16792.19,
A,MIO_EUR,SK04,2016,16827.32,
A,MIO_EUR,SK04,2017,18026.23,
A,MIO_EUR,SK04,2018,19372.01,
A,MIO_EUR,SK04,2019,19785.35,
A,MIO_EUR,SK04,2020,20098.36,
A,MIO_EUR,SK04,2021,21752.93,
A,MIO_EUR,SK04,2022,23630.08,
A,MIO_EUR,SK04,2023,26451.35,
A,MIO_EUR,SK04,2024,27309.83,e
A,MIO_EUR,TR10,2000,88349.96,
A,MIO_EUR,TR10,2001,68074.54,
A,MIO_EUR,TR10,2002,74177.82,
A,MIO_EUR,TR10,2003,82075.68,
A,MIO_EUR,TR10,2004,97724.86,
A,MIO_EUR,TR10,2005,121518.78,
A,MIO_EUR,TR10,2006,132338.1,
A,MIO_EUR,TR10,2007,151114.64,
A,MIO_EUR,TR10,2008,160403.05,
A,MIO_EUR,TR10,2009,139667.53,
A,MIO_EUR,TR10,2010,170125.82,
A,MIO_EUR,TR10,2011,178004.04,
A,MIO_EUR,TR10,2012,205762.62,
A,MIO_EUR,TR10,2013,219878.76,
A,MIO_EUR,TR10,2014,217541.14,
A,MIO_EUR,TR10,2015,238916.8,
A,MIO_EUR,TR10,2016,239840.84,
A,MIO_EUR,TR10,2017,233694.89,
A,MIO_EUR,TR10,2018,200917.79,
A,MIO_EUR,TR10,2019,206580.38,
A,MIO_EUR,TR10,2020,187221.14,
A,MIO_EUR,TR10,2021,208912.62,
A,MIO_EUR,TR10,2022,261252.96,
A,MIO_EUR,TR10,2023,311324.44,
A,MIO_EUR,TR10,2024,365742.18,
A,MIO_EUR,TR21,2000,7373.92,
A,MIO_EUR,TR21,2001,5409.28,
A,MIO_EUR,TR21,2002,6143.5,
A,MIO_EUR,TR21,2003,6927.74,
A,MIO_EUR,TR21,2004,7986.14,
A,MIO_EUR,TR21,2005,9983.55,
A,MIO_EUR,TR21,2006,10685.7,
A,MIO_EUR,TR21,2007,12279.74,
A,MIO_EUR,TR21,2008,13107.51,
A,MIO_EUR,TR21,2009,11916.21,
A,MIO_EUR,TR21,2010,14896.34,
A,MIO_EUR,TR21,2011,15122.88,
A,MIO_EUR,TR21,2012,16953.55,
A,MIO_EUR,TR21,2013,17440.15,
A,MIO_EUR,TR21,2014,17535.36,
A,MIO_EUR,TR21,2015,19082.25,
A,MIO_EUR,TR21,2016,19709.35,
A,MIO_EUR,TR21,2017,19412.12,
A,MIO_EUR,TR21,2018,17264.13,
A,MIO_EUR,TR21,2019,18014.43,
A,MIO_EUR,TR21,2020,17143.77,
A,MIO_EUR,TR21,2021,20355.33,
A,MIO_EUR,TR21,2022,24299.07,
A,MIO_EUR,TR21,2023,27252.59,
A,MIO_EUR,TR21,2024,30797.58,
A,MIO_EUR,TR22,2000,6565.99,
A,MIO_EUR,TR22,2001,4695.85,
A,MIO_EUR,TR22,2002,5561.4,
A,MIO_EUR,TR22,2003,5987.91,
A,MIO_EUR,TR22,2004,7156.58,
