exporter,importer,year,service_category,trade_value
RUS,BRA,2021,financial,181.8
RUS,BRA,2021,other_business,520.1
RUS,BRA,2021,telecom,133.7
RUS,BRA,2021,total_services,1643.5
RUS,BRA,2021,transport,256.5
RUS,BRA,2021,travel,333.2
RUS,CAN,2019,financial,183.3
RUS,CAN,2019,other_business,625.0
RUS,CAN,2019,telecom,163.5
RUS,CAN,2019,total_services,1605.5
RUS,CAN,2019,transport,339.8
RUS,CAN,2019,travel,300.4
RUS,CAN,2020,financial,212.6
RUS,CAN,2020,other_business,577.9
RUS,CAN,2020,telecom,128.4
RUS,CAN,2020,total_services,1476.6
RUS,CAN,2020,transport,258.3
RUS,CAN,2020,travel,427.4
RUS,CAN,2021,financial,181.6
RUS,CAN,2021,other_business,625.8
RUS,CAN,2021,telecom,113.4
RUS,CAN,2021,total_services,1549.7
RUS,CAN,2021,transport,271.4
RUS,CAN,2021,travel,374.6
RUS,CHE,2019,financial,69.1
RUS,CHE,2019,other_business,211.7
RUS,CHE,2019,telecom,68.2
RUS,CHE,2019,total_services,756.9
RUS,CHE,2019,transport,117.3
RUS,CHE,2019,travel,141.2
RUS,CHE,2020,financial,77.8
RUS,CHE,2020,other_business,277.6
RUS,CHE,2020,telecom,69.2
RUS,CHE,2020,total_services,591.0
RUS,CHE,2020,transport,122.6
RUS,CHE,2020,travel,150.6
RUS,CHE,2021,financial,82.6
RUS,CHE,2021,other_business,224.5
RUS,CHE,2021,telecom,54.3
RUS,CHE,2021,total_services,604.2
RUS,CHE,2021,transport,114.0
RUS,CHE,2021,travel,134.1
RUS,CHN,2019,financial,1584.3
RUS,CHN,2019,other_business,6126.5
RUS,CHN,2019,telecom,1395.2
RUS,CHN,2019,total_services,10700.1
RUS,CHN,2019,transport,1996.2
RUS,CHN,2019,travel,3079.8
RUS,CHN,2020,financial,1425.0
RUS,CHN,2020,other_business,6544.6
RUS,CHN,2020,telecom,1300.2
RUS,CHN,2020,total_services,14536.3
RUS,CHN,2020,transport,2273.2
RUS,CHN,2020,travel,2984.2
RUS,CHN,2021,financial,1701.4
RUS,CHN,2021,other_business,4880.6
RUS,CHN,2021,telecom,1462.0
RUS,CHN,2021,total_services,13688.5
RUS,CHN,2021,transport,2228.7
RUS,CHN,2021,travel,3245.1
RUS,DEU,2019,financial,445.8
RUS,DEU,2019,other_business,1158.0
RUS,DEU,2019,telecom,384.6
RUS,DEU,2019,total_services,2773.2
RUS,DEU,2019,transport,613.5
RUS,DEU,2019,travel,586.2
RUS,DEU,2020,financial,305.5
RUS,DEU,2020,other_business,1818.0
RUS,DEU,2020,telecom,360.9
RUS,DEU,2020,total_services,3292.0
RUS,DEU,2020,transport,601.2
RUS,DEU,2020,travel,606.2
RUS,DEU,2021,financial,488.2
RUS,DEU,2021,other_business,1230.4
RUS,DEU,2021,telecom,325.8
RUS,DEU,2021,total_services,3082.5
RUS,DEU,2021,transport,720.3
RUS,DEU,2021,travel,671.0
RUS,ESP,2019,financial,132.9
RUS,ESP,2019,other_business,316.5
RUS,ESP,2019,telecom,127.7
RUS,ESP,2019,total_services,1074.9
RUS,ESP,2019,transport,234.5
RUS,ESP,2019,travel,271.9
RUS,ESP,2020,financial,121.7
RUS,ESP,2020,other_business,383.1
RUS,ESP,2020,telecom,100.3
RUS,ESP,2020,total_services,1057.3
RUS,ESP,2020,transport,191.3
RUS,ESP,2020,travel,233.2
RUS,ESP,2021,financial,172.6
RUS,ESP,2021,other_business,489.8
RUS,ESP,2021,telecom,109.4
RUS,ESP,2021,total_services,844.5
RUS,ESP,2021,transport,298.8
RUS,ESP,2021,travel,319.5
RUS,FRA,2019,financial,278.3
RUS,FRA,2019,other_business,747.5
RUS,FRA,2019,telecom,251.0
RUS,FRA,2019,total_services,2165.6
RUS,FRA,2019,transport,464.1
RUS,FRA,2019,travel,408.6
RUS,FRA,2020,financial,251.2
RUS,FRA,2020,other_business,909.3
RUS,FRA,2020,telecom,203.0
RUS,FRA,2020,total_services,1932.8
RUS,FRA,2020,transport,479.2
RUS,FRA,2020,travel,486.7
RUS,FRA,2021,financial,230.8
RUS,FRA,2021,other_business,854.4
RUS,FRA,2021,telecom,164.9
RUS,FRA,2021,total_services,2461.2
RUS,FRA,2021,transport,505.6
RUS,FRA,2021,travel,539.4
RUS,GBR,2019,financial,288.0
RUS,GBR,2019,other_business,1016.0
RUS,GBR,2019,telecom,351.4
RUS,GBR,2019,total_services,2329.3
RUS,GBR,2019,transport,409.4
RUS,GBR,2019,travel,486.4
RUS,GBR,2020,financial,345.2
RUS,GBR,2020,other_business,987.4
RUS,GBR,2020,telecom,248.9
RUS,GBR,2020,total_services,2555.9
RUS,GBR,2020,transport,401.4
RUS,GBR,2020,travel,658.2
RUS,GBR,2021,financial,300.2
RUS,GBR,2021,other_business,728.7
RUS,GBR,2021,telecom,262.0
RUS,GBR,2021,total_services,2337.1
RUS,GBR,2021,transport,436.2
RUS,GBR,2021,travel,498.4
RUS,HKG,2019,financial,46.4
RUS,HKG,2019,other_business,176.0
RUS,HKG,2019,telecom,33.9
RUS,HKG,2019,total_services,455.3
RUS,HKG,2019,transport,66.5
RUS,HKG,2019,travel,70.4
RUS,HKG,2020,financial,43.9
RUS,HKG,2020,other_business,133.2
RUS,HKG,2020,telecom,36.7
RUS,HKG,2020,total_services,396.4
RUS,HKG,2020,transport,72.6
RUS,HKG,2020,travel,68.6
RUS,HKG,2021,financial,42.4
RUS,HKG,2021,other_business,129.9
RUS,HKG,2021,telecom,43.3
RUS,HKG,2021,total_services,396.6
RUS,HKG,2021,transport,51.2
RUS,HKG,2021,travel,85.3
RUS,IND,2019,financial,315.8
RUS,IND,2019,other_business,1146.2
RUS,IND,2019,telecom,283.1
RUS,IND,2019,total_services,2725.7
RUS,IND,2019,transport,458.3
RUS,IND,2019,travel,696.8
RUS,IND,2020,financial,271.2
RUS,IND,2020,other_business,973.7
RUS,IND,2020,telecom,295.5
RUS,IND,2020,total_services,2364.0
RUS,IND,2020,transport,531.8
RUS,IND,2020,travel,530.2
RUS,IND,2021,financial,364.9
RUS,IND,2021,other_business,887.4
RUS,IND,2021,telecom,216.6
RUS,IND,2021,total_services,2852.3
RUS,IND,2021,transport,423.4
RUS,IND,2021,travel,674.3
RUS,IRL,2019,financial,51.5
RUS,IRL,2019,other_business,159.9
RUS,IRL,2019,telecom,36.8
RUS,IRL,2019,total_services,373.8
RUS,IRL,2019,transport,98.2
RUS,IRL,2019,travel,100.3
RUS,IRL,2020,financial,49.6
RUS,IRL,2020,other_business,126.3
RUS,IRL,2020,telecom,37.8
RUS,IRL,2020,total_services,436.9
RUS,IRL,2020,transport,89.0
RUS,IRL,2020,travel,115.0
RUS,IRL,2021,financial,50.4
RUS,IRL,2021,other_business,168.6
RUS,IRL,2021,telecom,40.9
RUS,IRL,2021,total_services,397.0
RUS,IRL,2021,transport,77.4
RUS,IRL,2021,travel,106.8
RUS,ITA,2019,financial,179.2
RUS,ITA,2019,other_business,555.7
RUS,ITA,2019,telecom,142.4
RUS,ITA,2019,total_services,1673.0
RUS,ITA,2019,transport,327.6
RUS,ITA,2019,travel,248.2
RUS,ITA,2020,financial,209.1
RUS,ITA,2020,other_business,652.5
RUS,ITA,2020,telecom,149.1
RUS,ITA,2020,total_services,1627.7
RUS,ITA,2020,transport,276.1
RUS,ITA,2020,travel,402.8
RUS,ITA,2021,financial,204.7
RUS,ITA,2021,other_business,643.0
RUS,ITA,2021,telecom,132.3
RUS,ITA,2021,total_services,1882.4
RUS,ITA,2021,transport,214.6
RUS,ITA,2021,travel,376.1
RUS,JPN,2019,financial,465.1
RUS,JPN,2019,other_business,1213.2
RUS,JPN,2019,telecom,272.9
RUS,JPN,2019,total_services,3407.5
RUS,JPN,2019,transport,575.2
RUS,JPN,2019,travel,656.8
RUS,JPN,2020,financial,494.1
RUS,JPN,2020,other_business,1238.6
RUS,JPN,2020,telecom,364.0
RUS,JPN,2020,total_services,3659.7
RUS,JPN,2020,transport,853.2
RUS,JPN,2020,travel,967.6
RUS,JPN,2021,financial,396.5
RUS,JPN,2021,other_business,1682.6
RUS,JPN,2021,telecom,308.0
RUS,JPN,2021,total_services,3894.8
RUS,JPN,2021,transport,668.0
RUS,JPN,2021,travel,805.5
RUS,KOR,2019,financial,143.2
RUS,KOR,2019,other_business,568.0
RUS,KOR,2019,telecom,110.1
RUS,KOR,2019,total_services,1420.3
RUS,KOR,2019,transport,249.7
RUS,KOR,2019,travel,373.5
RUS,KOR,2020,financial,155.4
RUS,KOR,2020,other_business,538.5
RUS,KOR,2020,telecom,160.7
RUS,KOR,2020,total_services,1342.5
RUS,KOR,2020,transport,253.2
RUS,KOR,2020,travel,318.9
RUS,KOR,2021,financial,161.7
RUS,KOR,2021,other_business,509.9
RUS,KOR,2021,telecom,180.0
RUS,KOR,2021,total_services,1477.5
RUS,KOR,2021,transport,235.1
RUS,KOR,2021,travel,296.4
RUS,NLD,2019,financial,129.3
RUS,NLD,2019,other_business,358.4
RUS,NLD,2019,telecom,65.8
RUS,NLD,2019,total_services,919.3
RUS,NLD,2019,transport,117.7
RUS,NLD,2019,travel,171.9
RUS,NLD,2020,financial,98.1
RUS,NLD,2020,other_business,348.0
RUS,NLD,2020,telecom,106.8
RUS,NLD,2020,total_services,761.3
RUS,NLD,2020,transport,126.7
RUS,NLD,2020,travel,198.2
RUS,NLD,2021,financial,113.4
RUS,NLD,2021,other_business,357.5
RUS,NLD,2021,telecom,97.5
RUS,NLD,2021,total_services,1161.5
RUS,NLD,2021,transport,136.0
RUS,NLD,2021,travel,180.8
RUS,SGP,2019,financial,45.4
RUS,SGP,2019,other_business,144.2
RUS,SGP,2019,telecom,27.6
RUS,SGP,2019,total_services,372.9
RUS,SGP,2019,transport,78.0
RUS,SGP,2019,travel,74.3
RUS,SGP,2020,financial,46.6
RUS,SGP,2020,other_business,179.7
RUS,SGP,2020,telecom,35.5
RUS,SGP,2020,total_services,345.6
RUS,SGP,2020,transport,60.5
RUS,SGP,2020,travel,76.3
RUS,SGP,2021,financial,41.7
RUS,SGP,2021,other_business,138.7
RUS,SGP,2021,telecom,35.2
RUS,SGP,2021,total_services,398.9
RUS,SGP,2021,transport,64.2
RUS,SGP,2021,travel,71.3
RUS,USA,2019,financial,2544.7
RUS,USA,2019,other_business,8182.2
RUS,USA,2019,telecom,1377.5
RUS,USA,2019,total_services,17781.3
RUS,USA,2019,transport,4338.0
RUS,USA,2019,travel,3449.8
RUS,USA,2020,financial,1937.8
RUS,USA,2020,other_business,7296.8
RUS,USA,2020,telecom,1952.9
RUS,USA,2020,total_services,14333.0
RUS,USA,2020,transport,2850.9
RUS,USA,2020,travel,2939.1
RUS,USA,2021,financial,2362.8
RUS,USA,2021,other_business,4926.2
RUS,USA,2021,telecom,1832.8
RUS,USA,2021,total_services,14758.6
RUS,USA,2021,transport,2552.3
RUS,USA,2021,travel,4069.3
SGP,AUS,2019,financial,531.0
SGP,AUS,2019,other_business,1713.6
SGP,AUS,2019,telecom,380.7
SGP,AUS,2019,total_services,4270.6
SGP,AUS,2019,transport,801.1
SGP,AUS,2019,travel,806.4
SGP,AUS,2020,financial,489.2
SGP,AUS,2020,other_business,1752.4
SGP,AUS,2020,telecom,404.4
SGP,AUS,2020,total_services,3596.6
SGP,AUS,2020,transport,976.7
SGP,AUS,2020,travel,851.5
SGP,AUS,2021,financial,568.5
SGP,AUS,2021,other_business,1636.3
SGP,AUS,2021,telecom,423.2
SGP,AUS,2021,total_services,3327.9
SGP,AUS,2021,transport,681.9
SGP,AUS,2021,travel,1076.9
SGP,BEL,2019,financial,204.3
SGP,BEL,2019,other_business,602.8
SGP,BEL,2019,telecom,182.3
SGP,BEL,2019,total_services,1408.1
SGP,BEL,2019,transport,260.5
SGP,BEL,2019,travel,411.5
SGP,BEL,2020,financial,195.4
SGP,BEL,2020,other_business,542.2
SGP,BEL,2020,telecom,145.0
SGP,BEL,2020,total_services,1948.1
SGP,BEL,2020,transport,283.2
SGP,BEL,2020,travel,305.6
SGP,BEL,2021,financial,146.5
SGP,BEL,2021,other_business,548.3
SGP,BEL,2021,telecom,196.1
SGP,BEL,2021,total_services,2025.5
SGP,BEL,2021,transport,357.9
SGP,BEL,2021,travel,277.9
SGP,BRA,2019,financial,384.1
SGP,BRA,2019,other_business,1197.3
SGP,BRA,2019,telecom,506.7
SGP,BRA,2019,total_services,3392.0
SGP,BRA,2019,transport,882.5
SGP,BRA,2019,travel,970.3
SGP,BRA,2020,financial,531.5
SGP,BRA,2020,other_business,2092.6
SGP,BRA,2020,telecom,409.9
SGP,BRA,2020,total_services,4376.7
SGP,BRA,2020,transport,909.8
SGP,BRA,2020,travel,1121.9
SGP,BRA,2021,financial,432.0
SGP,BRA,2021,other_business,1789.5
SGP,BRA,2021,telecom,370.3
SGP,BRA,2021,total_services,4898.8
SGP,BRA,2021,transport,1013.8
SGP,BRA,2021,travel,1122.2
SGP,CAN,2019,financial,732.2
SGP,CAN,2019,other_business,1466.3
SGP,CAN,2019,telecom,523.5
SGP,CAN,2019,total_services,6817.3
SGP,CAN,2019,transport,1081.3
SGP,CAN,2019,travel,1551.3
SGP,CAN,2020,financial,619.5
SGP,CAN,2020,other_business,2446.8
SGP,CAN,2020,telecom,605.9
SGP,CAN,2020,total_services,7691.8
SGP,CAN,2020,transport,1039.0
SGP,CAN,2020,travel,1259.2
SGP,CAN,2021,financial,610.7
SGP,CAN,2021,other_business,2002.3
SGP,CAN,2021,telecom,543.8
SGP,CAN,2021,total_services,6426.3
SGP,CAN,2021,transport,1111.6
SGP,CAN,2021,travel,1316.9
SGP,CHE,2019,financial,284.2
SGP,CHE,2019,other_business,684.5
SGP,CHE,2019,telecom,225.7
SGP,CHE,2019,total_services,2522.6
SGP,CHE,2019,transport,382.6
SGP,CHE,2019,travel,676.8
SGP,CHE,2020,financial,302.8
SGP,CHE,2020,other_business,1035.0
SGP,CHE,2020,telecom,198.1
SGP,CHE,2020,total_services,2054.8
SGP,CHE,2020,transport,448.7
SGP,CHE,2020,travel,523.6
SGP,CHE,2021,financial,272.6
SGP,CHE,2021,other_business,885.4
SGP,CHE,2021,telecom,212.6
SGP,CHE,2021,total_services,2383.9
SGP,CHE,2021,transport,437.2
SGP,CHE,2021,travel,572.7
SGP,CHN,2019,financial,6066.3
SGP,CHN,2019,other_business,17408.2
SGP,CHN,2019,telecom,4371.3
SGP,CHN,2019,total_services,38812.0
SGP,CHN,2019,transport,6956.6
SGP,CHN,2019,travel,9044.9
SGP,CHN,2020,financial,4282.5
SGP,CHN,2020,other_business,15245.8
SGP,CHN,2020,telecom,3208.3
SGP,CHN,2020,total_services,49032.4
SGP,CHN,2020,transport,8802.5
SGP,CHN,2020,travel,10482.9
SGP,CHN,2021,financial,4932.5
SGP,CHN,2021,other_business,19432.3
SGP,CHN,2021,telecom,4681.2
SGP,CHN,2021,total_services,49097.4
SGP,CHN,2021,transport,7378.6
SGP,CHN,2021,travel,11551.0
SGP,DEU,2019,financial,1182.0
SGP,DEU,2019,other_business,5176.9
SGP,DEU,2019,telecom,1100.8
SGP,DEU,2019,total_services,12044.5
SGP,DEU,2019,transport,2223.4
SGP,DEU,2019,travel,2357.5
SGP,DEU,2020,financial,1095.5
SGP,DEU,2020,other_business,4236.1
SGP,DEU,2020,telecom,1358.1
SGP,DEU,2020,total_services,8215.0
SGP,DEU,2020,transport,2044.4
SGP,DEU,2020,travel,2496.1
SGP,DEU,2021,financial,1855.7
SGP,DEU,2021,other_business,4542.4
SGP,DEU,2021,telecom,1382.5
SGP,DEU,2021,total_services,9153.7
SGP,DEU,2021,transport,2041.6
SGP,DEU,2021,travel,2787.6
SGP,ESP,2019,financial,504.7
SGP,ESP,2019,other_business,1536.5
SGP,ESP,2019,telecom,449.2
SGP,ESP,2019,total_services,3844.5
SGP,ESP,2019,transport,912.9
SGP,ESP,2019,travel,964.6
SGP,ESP,2020,financial,501.8
SGP,ESP,2020,other_business,1940.4
SGP,ESP,2020,telecom,393.7
SGP,ESP,2020,total_services,7489.8
SGP,ESP,2020,transport,514.9
SGP,ESP,2020,travel,672.3
SGP,ESP,2021,financial,469.0
SGP,ESP,2021,other_business,1890.1
SGP,ESP,2021,telecom,311.9
SGP,ESP,2021,total_services,3888.7
SGP,ESP,2021,transport,861.5
SGP,ESP,2021,travel,845.7
SGP,FRA,2019,financial,1149.1
SGP,FRA,2019,other_business,3550.6
SGP,FRA,2019,telecom,1033.2
SGP,FRA,2019,total_services,8516.5
SGP,FRA,2019,transport,1416.5
SGP,FRA,2019,travel,1651.4
SGP,FRA,2020,financial,1082.3
SGP,FRA,2020,other_business,3036.4
SGP,FRA,2020,telecom,817.1
SGP,FRA,2020,total_services,8085.9
SGP,FRA,2020,transport,1322.3
SGP,FRA,2020,travel,1558.1
SGP,FRA,2021,financial,678.3
SGP,FRA,2021,other_business,3810.9
SGP,FRA,2021,telecom,799.9
SGP,FRA,2021,total_services,7346.8
SGP,FRA,2021,transport,1542.5
SGP,FRA,2021,travel,2365.5
SGP,GBR,2019,financial,1008.8
SGP,GBR,2019,other_business,3749.7
SGP,GBR,2019,telecom,857.2
SGP,GBR,2019,total_services,9032.6
SGP,GBR,2019,transport,1470.3
SGP,GBR,2019,travel,1288.3
SGP,GBR,2020,financial,1235.9
SGP,GBR,2020,other_business,2617.7
SGP,GBR,2020,telecom,1074.8
SGP,GBR,2020,total_services,9394.4
SGP,GBR,2020,transport,1684.7
SGP,GBR,2020,travel,2400.6
SGP,GBR,2021,financial,903.5
SGP,GBR,2021,other_business,4150.9
SGP,GBR,2021,telecom,912.3
SGP,GBR,2021,total_services,8420.1
SGP,GBR,2021,transport,1553.8
SGP,GBR,2021,travel,1772.6
SGP,HKG,2019,financial,126.6
SGP,HKG,2019,other_business,473.7
SGP,HKG,2019,telecom,119.2
SGP,HKG,2019,total_services,1652.0
SGP,HKG,2019,transport,261.4
SGP,HKG,2019,travel,333.6
SGP,HKG,2020,financial,141.2
SGP,HKG,2020,other_business,505.9
SGP,HKG,2020,telecom,131.9
SGP,HKG,2020,total_services,1725.4
SGP,HKG,2020,transport,244.8
SGP,HKG,2020,travel,312.7
SGP,HKG,2021,financial,162.8
SGP,HKG,2021,other_business,514.4
SGP,HKG,2021,telecom,107.9
SGP,HKG,2021,total_services,1202.4
SGP,HKG,2021,transport,199.5
SGP,HKG,2021,travel,300.6
SGP,IND,2019,financial,1278.5
SGP,IND,2019,other_business,4573.2
SGP,IND,2019,telecom,906.6
SGP,IND,2019,total_services,11071.3
SGP,IND,2019,transport,1449.2
SGP,IND,2019,travel,2530.7
SGP,IND,2020,financial,1140.4
SGP,IND,2020,other_business,4530.2
SGP,IND,2020,telecom,667.9
SGP,IND,2020,total_services,8660.9
SGP,IND,2020,transport,1333.0
SGP,IND,2020,travel,1611.5
SGP,IND,2021,financial,1085.2
SGP,IND,2021,other_business,2811.9
SGP,IND,2021,telecom,699.2
SGP,IND,2021,total_services,8935.0
SGP,IND,2021,transport,1928.0
SGP,IND,2021,travel,1943.3
SGP,IRL,2019,financial,164.1
SGP,IRL,2019,other_business,601.5
SGP,IRL,2019,telecom,119.6
SGP,IRL,2019,total_services,1682.3
SGP,IRL,2019,transport,248.5
SGP,IRL,2019,travel,325.6
SGP,IRL,2020,financial,188.5
SGP,IRL,2020,other_business,623.8
SGP,IRL,2020,telecom,106.7
SGP,IRL,2020,total_services,1670.3
SGP,IRL,2020,transport,223.1
SGP,IRL,2020,travel,274.9
SGP,IRL,2021,financial,229.0
SGP,IRL,2021,other_business,616.9
SGP,IRL,2021,telecom,125.8
SGP,IRL,2021,total_services,1329.7
SGP,IRL,2021,transport,248.0
SGP,IRL,2021,travel,360.0
SGP,ITA,2019,financial,728.0
SGP,ITA,2019,other_business,1601.5
SGP,ITA,2019,telecom,486.4
SGP,ITA,2019,total_services,4927.2
SGP,ITA,2019,transport,1114.4
SGP,ITA,2019,travel,1408.8
SGP,ITA,2020,financial,956.5
SGP,ITA,2020,other_business,1960.3
SGP,ITA,2020,telecom,514.5
SGP,ITA,2020,total_services,4747.5
SGP,ITA,2020,transport,906.7
SGP,ITA,2020,travel,1222.0
SGP,ITA,2021,financial,853.2
SGP,ITA,2021,other_business,2114.6
SGP,ITA,2021,telecom,578.5
SGP,ITA,2021,total_services,6958.7
SGP,ITA,2021,transport,1049.8
SGP,ITA,2021,travel,1299.0
SGP,JPN,2019,financial,1689.9
SGP,JPN,2019,other_business,4724.7
SGP,JPN,2019,telecom,1399.2
SGP,JPN,2019,total_services,11438.7
SGP,JPN,2019,transport,2015.2
SGP,JPN,2019,travel,2475.6
SGP,JPN,2020,financial,1259.4
SGP,JPN,2020,other_business,3642.3
SGP,JPN,2020,telecom,1298.0
SGP,JPN,2020,total_services,11997.1
SGP,JPN,2020,transport,2509.6
SGP,JPN,2020,travel,3071.8
SGP,JPN,2021,financial,1368.0
SGP,JPN,2021,other_business,4879.1
SGP,JPN,2021,telecom,1475.6
SGP,JPN,2021,total_services,13469.1
SGP,JPN,2021,transport,2509.8
SGP,JPN,2021,travel,3065.3
SGP,KOR,2019,financial,644.5
SGP,KOR,2019,other_business,1694.0
SGP,KOR,2019,telecom,506.6
SGP,KOR,2019,total_services,3811.8
SGP,KOR,2019,transport,926.7
SGP,KOR,2019,travel,1156.8
SGP,KOR,2020,financial,579.8
SGP,KOR,2020,other_business,1944.9
SGP,KOR,2020,telecom,519.3
SGP,KOR,2020,total_services,5883.4
SGP,KOR,2020,transport,1038.9
SGP,KOR,2020,travel,1242.0
SGP,KOR,2021,financial,662.1
SGP,KOR,2021,other_business,2133.2
SGP,KOR,2021,telecom,640.2
SGP,KOR,2021,total_services,5109.0
SGP,KOR,2021,transport,876.1
SGP,KOR,2021,travel,1221.8
SGP,NLD,2019,financial,408.1
SGP,NLD,2019,other_business,1089.6
SGP,NLD,2019,telecom,275.0
SGP,NLD,2019,total_services,2695.5
SGP,NLD,2019,transport,678.6
SGP,NLD,2019,travel,666.2
SGP,NLD,2020,financial,414.1
SGP,NLD,2020,other_business,1644.4
SGP,NLD,2020,telecom,449.6
SGP,NLD,2020,total_services,3842.2
SGP,NLD,2020,transport,542.2
SGP,NLD,2020,travel,687.4
SGP,NLD,2021,financial,389.3
SGP,NLD,2021,other_business,1284.3
SGP,NLD,2021,telecom,320.9
SGP,NLD,2021,total_services,2717.6
SGP,NLD,2021,transport,599.4
SGP,NLD,2021,travel,702.7
SGP,RUS,2019,financial,549.2
SGP,RUS,2019,other_business,2067.9
SGP,RUS,2019,telecom,522.0
SGP,RUS,2019,total_services,5310.8
SGP,RUS,2019,transport,848.4
SGP,RUS,2019,travel,1014.9
SGP,RUS,2020,financial,760.3
SGP,RUS,2020,other_business,2742.6
SGP,RUS,2020,telecom,465.9
SGP,RUS,2020,total_services,5368.2
SGP,RUS,2020,transport,857.7
SGP,RUS,2020,travel,1207.4
SGP,RUS,2021,financial,745.4
SGP,RUS,2021,other_business,2087.7
SGP,RUS,2021,telecom,489.2
SGP,RUS,2021,total_services,6058.2
SGP,RUS,2021,transport,1206.4
SGP,RUS,2021,travel,1048.1
SGP,USA,2019,financial,6937.4
SGP,USA,2019,other_business,19498.7
SGP,USA,2019,telecom,6375.1
SGP,USA,2019,total_services,61825.9
SGP,USA,2019,transport,9098.0
SGP,USA,2019,travel,15139.4
SGP,USA,2020,financial,7636.4
SGP,USA,2020,other_business,30574.1
SGP,USA,2020,telecom,8642.3
SGP,USA,2020,total_services,59143.5
SGP,USA,2020,transport,11956.1
SGP,USA,2020,travel,15984.7
SGP,USA,2021,financial,7427.2
SGP,USA,2021,other_business,18891.5
SGP,USA,2021,telecom,5287.9
SGP,USA,2021,total_services,80906.2
SGP,USA,2021,transport,14532.2
SGP,USA,2021,travel,16460.6
USA,AUS,2019,financial,2504.7
USA,AUS,2019,other_business,10078.6
USA,AUS,2019,telecom,2176.6
USA,AUS,2019,total_services,18333.3
USA,AUS,2019,transport,4145.6
USA,AUS,2019,travel,5354.0
USA,AUS,2020,financial,2717.0
USA,AUS,2020,other_business,9609.8
USA,AUS,2020,telecom,1761.3
USA,AUS,2020,total_services,25532.9
USA,AUS,2020,transport,4116.5
USA,AUS,2020,travel,5300.5
USA,AUS,2021,financial,4327.1
USA,AUS,2021,other_business,7898.0
USA,AUS,2021,telecom,2258.2
USA,AUS,2021,total_services,25287.2
USA,AUS,2021,transport,4111.3
USA,AUS,2021,travel,3204.9
USA,BEL,2019,financial,723.1
USA,BEL,2019,other_business,2326.5
USA,BEL,2019,telecom,714.4
USA,BEL,2019,total_services,7636.3
USA,BEL,2019,transport,1393.5
USA,BEL,2019,travel,1808.0
USA,BEL,2020,financial,968.3
USA,BEL,2020,other_business,3303.2
USA,BEL,2020,telecom,887.9
USA,BEL,2020,total_services,8490.0
USA,BEL,2020,transport,1681.7
USA,BEL,2020,travel,1654.5
USA,BEL,2021,financial,810.4
USA,BEL,2021,other_business,2528.4
USA,BEL,2021,telecom,849.4
USA,BEL,2021,total_services,8392.9
USA,BEL,2021,transport,1155.2
USA,BEL,2021,travel,1156.2
USA,BRA,2019,financial,2942.9
USA,BRA,2019,other_business,7869.9
USA,BRA,2019,telecom,1883.6
USA,BRA,2019,total_services,24264.2
USA,BRA,2019,transport,3708.8
USA,BRA,2019,travel,5074.6
USA,BRA,2020,financial,3216.3
USA,BRA,2020,other_business,8762.3
USA,BRA,2020,telecom,2015.7
USA,BRA,2020,total_services,26028.1
USA,BRA,2020,transport,3729.1
USA,BRA,2020,travel,5003.7
USA,BRA,2021,financial,3172.8
USA,BRA,2021,other_business,8207.8
USA,BRA,2021,telecom,2607.9
USA,BRA,2021,total_services,22077.5
USA,BRA,2021,transport,3872.2
USA,BRA,2021,travel,5359.7
USA,CAN,2019,financial,3788.7
USA,CAN,2019,other_business,10493.3
USA,CAN,2019,telecom,3706.8
USA,CAN,2019,total_services,20507.9
USA,CAN,2019,transport,5561.6
USA,CAN,2019,travel,5189.4
USA,CAN,2020,financial,3569.5
USA,CAN,2020,other_business,13468.2
USA,CAN,2020,telecom,4116.6
USA,CAN,2020,total_services,38613.3
USA,CAN,2020,transport,5894.8
USA,CAN,2020,travel,6334.8
USA,CAN,2021,financial,3304.7
USA,CAN,2021,other_business,10765.5
USA,CAN,2021,telecom,3966.2
USA,CAN,2021,total_services,29629.9
USA,CAN,2021,transport,5103.9
USA,CAN,2021,travel,6129.6
USA,CHE,2019,financial,1523.4
USA,CHE,2019,other_business,4214.4
USA,CHE,2019,telecom,1346.5
USA,CHE,2019,total_services,15452.2
USA,CHE,2019,transport,2099.7
USA,CHE,2019,travel,2741.0
USA,CHE,2020,financial,1878.5
USA,CHE,2020,other_business,4330.8
USA,CHE,2020,telecom,871.4
USA,CHE,2020,total_services,13026.2
USA,CHE,2020,transport,2301.5
USA,CHE,2020,travel,2202.3
USA,CHE,2021,financial,1641.4
USA,CHE,2021,other_business,4492.3
USA,CHE,2021,telecom,1223.4
USA,CHE,2021,total_services,14454.8
USA,CHE,2021,transport,2531.7
USA,CHE,2021,travel,2352.0
USA,CHN,2019,financial,29368.2
USA,CHN,2019,other_business,90986.3
USA,CHN,2019,telecom,21545.8
USA,CHN,2019,total_services,207926.2
USA,CHN,2019,transport,39837.6
USA,CHN,2019,travel,48913.2
USA,CHN,2020,financial,37323.8
USA,CHN,2020,other_business,69722.1
USA,CHN,2020,telecom,29484.5
USA,CHN,2020,total_services,243472.1
USA,CHN,2020,transport,49289.0
USA,CHN,2020,travel,54793.3
USA,CHN,2021,financial,37294.1
USA,CHN,2021,other_business,107168.9
USA,CHN,2021,telecom,29878.2
USA,CHN,2021,total_services,238942.1
USA,CHN,2021,transport,40059.2
